feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,Milieu (Climat),Milieu (Sol),N_lixi,dCorg,rdt,point_idx,parcelle
3.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,264.17375577796946,6.98757215976884,106.94005729040423,20.026668618337812,59.17111896911755,157.26098476560074,90.37163390828565,55.0,80.24507334966019,64.7760838455986,98.61089664897723,50.90239722100231,0,0,3.9659999999999997,-321.508,4.32,9747,beauce_5_sa_047
2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,278.37736063052904,23.37748480156616,103.64465292460768,55.2559501456713,30.5,43.3622001736742,85.73402162974664,31.672943948474256,11.520631065713921,55.0,55.0,55.0,0,0,3.3600000000000003,-116.958,3.81,9748,beauce_5_sa_048
2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,264.44448792251444,15.5,184.76328110553982,46.5036573481294,30.5,154.81691397848522,25.08969923071602,55.0,42.53898690751091,17.673886061377097,55.0,55.0,0,0,4.156000000000001,-362.524,4.26,9749,beauce_5_sa_049
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,302.3338023779903,15.5,121.12934425141918,30.5,30.5,37.76474867849072,14.722634444841951,49.90794358202149,55.0,55.0,55.0,55.0,0,0,4.726,-120.902,3.515,9750,beauce_5_sa_050
2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,283.3576010793777,11.625991341865028,119.3146343880859,24.894660970832376,30.5,87.96135312266695,29.51827158723505,25.059219617841727,87.69062253099537,55.0,55.0,55.0,0,0,3.1759999999999997,-143.014,4.16,9751,beauce_5_sa_051
2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,262.37091853795243,15.5,185.39884931950496,39.2016452768492,30.5,37.41582449315325,52.76812978328038,55.0,45.11519663500149,55.0,55.0,55.0,0,0,1.8,-172.666,4.42,9752,beauce_5_sa_052
3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,282.68354171442087,15.5,121.73033732025479,49.694544779819346,41.97252733649918,3.225131342434725,97.54605214922613,55.0,73.93076924476233,55.0,19.313511734322155,70.47021615705404,0,0,3.5799999999999996,-131.95,3.765,9753,beauce_5_sa_053
3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,287.116925346396,15.5,104.01378825560245,41.427799895360835,45.7786043982733,160.24411113439487,65.22570600720876,66.6227177389544,59.58972782970285,55.665294921042495,85.86625125048961,55.0,0,0,3.882,-343.062,4.220000000000001,9754,beauce_5_sa_054
3.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,316.9046670986962,23.07067298744896,146.53218524922426,6.872230963498305,26.574423347055983,9.949279604667405,35.88331627200408,55.0,87.1670953930641,33.03439992320428,25.315738294304584,30.266540900459287,0,0,3.9659999999999997,-119.652,3.8550000000000004,9755,beauce_5_sa_055
3.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,278.4353690396357,12.14700262060201,177.354636124563,1.6014509160095025,47.56265859779884,4.188086773860942,37.599204330374505,55.0,84.91268829637252,55.0,40.88578632365815,55.0,0,0,2.982,-141.06199999999998,4.145,9756,beauce_5_sa_056
1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,282.76392515359515,10.715374630226256,141.64339365343287,30.5,30.5,44.63009910757283,52.17901392821355,81.38577948135324,55.0,55.0,55.0,55.0,0,0,3.8620000000000005,-115.426,3.585,9757,beauce_5_sa_057
3.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,310.2679698356981,21.272226472721908,191.17905951334916,16.78830548223565,1.7745234000680374,148.96558663572642,67.7296958225735,55.0,92.64663209527745,18.311776197714533,98.13676704225676,34.40019887837805,0,0,4.368,-328.88,4.38,9758,beauce_5_sa_058
0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.18324112514375,16.28426975431406,175.0,30.5,30.5,109.35985151968416,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.484,-117.59200000000001,3.54,9759,beauce_5_sa_059
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.5438530977788,15.5,159.71006796322854,30.5,30.5,172.45602357828204,35.79466727203796,55.0,55.0,55.0,55.0,55.0,0,0,4.7780000000000005,-324.5,4.27,9760,beauce_5_sa_060
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.1426038810423,15.5,180.62287073583633,30.5,30.5,110.29432493494366,99.69541718783012,55.0,55.0,55.0,55.0,55.0,0,0,3.522,-251.16600000000003,4.4350000000000005,9761,beauce_5_sa_061
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,299.45587264296114,6.519412022125704,175.0,30.5,30.5,24.292550999085314,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.622,-118.674,3.505,9762,beauce_5_sa_062
2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,296.5453172462066,15.5,105.97221935979339,15.836311364723564,30.5,182.24082351777642,97.26118747917337,73.29177074475993,54.42010660373221,55.0,55.0,55.0,0,0,3.8840000000000003,-264.13800000000003,4.44,9763,beauce_5_sa_063
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,270.55658925906226,23.308171652661798,248.83684433896303,30.5,30.5,167.41722772149424,50.039635952038026,35.034137383240264,55.0,55.0,55.0,55.0,0,0,3.732,-308.956,4.425,9764,beauce_5_sa_064
2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,317.7184087458594,14.53317897169606,203.53708536466564,8.433647356455005,30.5,108.6708946318651,30.749819495687788,55.0,81.337250681762,75.28740213155137,55.0,55.0,0,0,4.322,-310.428,4.33,9765,beauce_5_sa_065
1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.3315117272731,28.290922255146988,129.0310660512102,30.5,30.5,58.953822724653975,59.82320861927285,55.0,55.0,55.0,55.0,55.0,0,0,4.502000000000001,-118.22,3.58,9766,beauce_5_sa_066
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.54067630640185,15.5,175.0,30.5,30.5,119.5366343906193,55.0,55.0,55.0,55.0,55.0,55.0,0,0,2.822,-124.676,3.82,9767,beauce_5_sa_067
3.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,276.75834795404603,29.54125761232125,137.37507981899643,52.71042669096103,16.91928382211007,1.0582474651365712,16.534594789810853,55.0,94.96514833743052,55.0,18.768557867541848,55.0,0,0,3.2620000000000005,-123.502,3.96,9768,beauce_5_sa_068
1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,273.97733297757253,13.442105197317598,227.30833983589295,30.5,30.5,69.97138055878519,87.91291662529754,20.174879975622787,55.0,55.0,55.0,55.0,0,0,2.3259999999999996,-233.57800000000003,4.6,9769,beauce_5_sa_069
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.31960956713505,15.5,106.53509320205875,30.5,30.5,62.04575375069059,42.21132211986173,55.0,55.0,55.0,55.0,55.0,0,0,4.134,-117.85799999999999,3.545,9770,beauce_5_sa_070
2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,289.2902587798673,23.02908387087325,100.2612092166343,9.557032083564122,30.5,76.96212733984304,86.50250521064089,30.57535855973691,53.72663277588573,14.971970576354558,55.0,55.0,0,0,4.148000000000001,-114.646,3.62,9771,beauce_5_sa_071
3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,278.7837650950474,21.84609152333185,128.22472224930334,44.14801640984587,49.81759370701281,88.41603249439333,65.96773350438467,42.49993951252055,76.90307858814626,55.0,41.95938389587553,66.62566921575075,0,0,2.698,-261.12199999999996,4.555,9772,beauce_5_sa_072
2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.3794102730363,15.5,207.95745795913655,53.621371555241794,30.5,176.1231546678698,95.35822727862649,55.0,21.75689731757855,55.0,55.0,55.0,0,0,4.145999999999999,-354.68,4.245,9773,beauce_5_sa_073
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,282.50592857186734,20.893966665632387,147.38934824797067,30.5,30.5,10.774977336787238,45.582222657829455,55.0,55.0,55.0,55.0,55.0,0,0,3.6159999999999997,-114.728,3.725,9774,beauce_5_sa_074
2.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,306.5915610280871,2.536307680221631,214.76565198578808,21.698067178171268,30.5,129.07978751926805,85.60194319068495,55.0,54.32719773918195,55.0,55.0,55.0,0,0,4.965999999999999,-347.03000000000003,4.245,9775,beauce_5_sa_075
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0732302587298,12.835579140266848,185.44486866503235,30.5,30.5,3.520983794574435,53.640471878413436,55.0,55.0,55.0,55.0,55.0,0,0,4.58,-117.63799999999999,3.58,9776,beauce_5_sa_076
3.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,307.44231693446557,19.135886549499265,177.48369883460427,22.078166339125815,4.358679211185927,51.353650200270835,80.90738776028194,59.19727897164562,41.39248432838659,25.38017223459738,94.79351746503501,33.660513798545885,0,0,2.896,-185.79,4.545,9777,beauce_5_sa_077
3.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,275.6139946582066,14.415993004900944,167.32918618206196,23.765915967201416,59.852905286569005,131.86068082503425,82.59246135889914,55.0,20.45356187732873,76.52014230264142,20.53388953894701,55.0,0,0,3.592,-330.794,4.41,9778,beauce_5_sa_078
3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,285.01033811427055,13.983469862359113,118.9617676433249,33.26053699180389,5.670312435965284,133.4737477909614,40.095659176240645,83.64762311976168,60.74055286531405,98.70700427544627,54.71919628409399,55.0,0,0,2.7560000000000002,-226.996,4.545,9779,beauce_5_sa_079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.63057162027485,15.5,175.0,30.5,30.5,74.75014269167019,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.516,-121.55199999999999,3.6449999999999996,9780,beauce_5_sa_080
2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,265.2779884982367,13.266850584664189,189.72163668727046,12.92982924497538,30.5,8.928275235369647,25.85944023994183,91.54559810374748,50.325520034531024,55.0,55.0,55.0,0,0,2.654,-127.582,4.029999999999999,9781,beauce_5_sa_081
3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,314.86103923561905,29.20954223463028,168.88350335966177,12.50373080189305,39.11775813075905,195.28879650772933,19.843362794351137,55.0,66.50831370725277,97.40758074202368,17.23892748514544,55.0,0,0,4.182,-321.884,4.38,9782,beauce_5_sa_082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.8299165359348,15.5,175.0,30.5,30.5,38.78792834149025,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.1240000000000006,-123.42,3.8049999999999997,9783,beauce_5_sa_083
1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.9591348117309,6.6324442437682,213.6246413215765,30.5,30.5,134.39861029535086,42.138649248699245,79.47722295210646,55.0,55.0,55.0,55.0,0,0,4.4719999999999995,-338.898,4.29,9784,beauce_5_sa_084
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.4402511567657,15.5,122.27232316169284,30.5,30.5,39.28031416046436,51.53977096717492,73.80427550274553,55.0,55.0,55.0,55.0,0,0,4.272,-117.18599999999999,3.5650000000000004,9785,beauce_5_sa_085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.1148690872215,15.5,175.0,30.5,30.5,118.91675741916139,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.59,-122.05,3.635,9786,beauce_5_sa_086
3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,305.4922143470399,28.978241782850322,210.3794033918698,48.61814414299039,29.619638658871228,164.0453779794376,48.39132445311574,55.0,14.476186684805132,56.089737402302276,57.00143258133033,92.70068352503215,0,0,3.872,-318.636,4.42,9787,beauce_5_sa_087
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.6547463846533,15.5,123.20597147120756,30.5,30.5,79.44480668057409,15.634252931251133,84.06067017041161,55.0,55.0,55.0,55.0,0,0,2.782,-125.88,3.8499999999999996,9788,beauce_5_sa_088
1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.6483706977101,15.5,109.2307391382053,30.5,30.5,161.46041584792667,77.11878056860756,26.671338623337032,55.0,55.0,55.0,55.0,0,0,3.336,-218.118,4.46,9789,beauce_5_sa_089
2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3306039509697,4.093458580899164,145.80080151141584,59.596127794219804,30.5,125.159186060597,10.121578775293884,55.0,38.84471571604867,99.88035821329024,55.0,55.0,0,0,4.322,-319.366,4.335,9790,beauce_5_sa_090
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,308.7541271593594,8.553824134540035,237.61022349779958,30.5,30.5,156.13196833186475,93.01701697135519,55.0,55.0,55.0,55.0,55.0,0,0,4.7620000000000005,-340.226,4.279999999999999,9791,beauce_5_sa_091
3.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,278.05339574754305,6.379333007879297,198.83757051302493,24.54630544289349,34.683648458878075,31.2475234826122,96.23756103765486,55.0,32.96737317999269,55.0,81.57040544138911,64.28583534474168,0,0,2.758,-223.696,4.465,9792,beauce_5_sa_092
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.43815632664166,15.5,166.43259921075156,30.5,30.5,135.50992232814747,85.12504185123666,55.0,55.0,55.0,55.0,55.0,0,0,4.176,-277.92600000000004,4.415,9793,beauce_5_sa_093
2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,302.50300175322144,15.5,180.21523687369108,19.529927236467906,30.5,55.896304746189074,85.51043289074173,75.89815168796991,65.79596144578602,55.0,55.0,55.0,0,0,3.162,-189.358,4.47,9794,beauce_5_sa_094
3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,271.41242443980934,4.880640729754987,103.147932978062,42.564871080897184,8.505619080511533,4.011605140859552,90.54622901236927,12.724571497800722,99.9970338195586,84.24977253507791,46.27733806972194,42.3004943351529,0,0,3.242,-118.30999999999999,3.745,9795,beauce_5_sa_095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.9053917429595,15.5,175.0,30.5,30.5,152.36126536214672,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.336,-122.804,3.765,9796,beauce_5_sa_096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.1215793172928,15.5,175.0,30.5,30.5,45.82159175957619,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.628,-120.782,3.49,9797,beauce_5_sa_097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.6474240525665,15.5,175.0,30.5,30.5,107.32992259389206,55.0,55.0,55.0,55.0,55.0,55.0,0,0,3.592,-118.13399999999999,3.55,9798,beauce_5_sa_098
1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.60218551956217,15.5,156.56096610693635,30.5,30.5,176.04064908786486,92.61216427754174,58.899392944741216,55.0,55.0,55.0,55.0,0,0,4.298,-319.584,4.325,9799,beauce_5_sa_099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.34378664306325,15.5,175.0,30.5,30.5,157.99860313606126,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.746,-120.924,3.51,9800,beauce_5_sa_000
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.472256840526,15.5,140.81649733956942,30.5,30.5,129.6461867766521,60.078280674691584,55.0,55.0,55.0,55.0,55.0,0,0,3.3199999999999994,-221.256,4.445,9801,beauce_5_sa_001
1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.46997020792895,15.5,234.90836252097787,30.5,30.5,164.11076648437492,72.38232847239112,68.58469462127475,55.0,55.0,55.0,55.0,0,0,4.506,-351.336,4.220000000000001,9802,beauce_5_sa_002
3.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,300.0483863164769,15.5,195.7587069684286,25.885765146587847,18.77022369239695,127.95658752713297,98.44943249621689,22.997905823263153,38.41790683164925,55.0,99.92087953696881,55.0,0,0,4.888,-350.744,4.225,9803,beauce_5_sa_003
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.34764661928364,15.5,189.9222963972922,30.5,30.5,149.50344197498944,73.18916991229688,55.0,55.0,55.0,55.0,55.0,0,0,4.578,-329.124,4.27,9804,beauce_5_sa_004
3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,300.54091228335824,15.5,125.32923159415803,59.94520572508034,9.918304897252844,187.03769334231689,22.796160448822512,83.54191301862733,64.15067254159796,55.0,96.49438672735921,55.0,0,0,4.792,-349.206,4.1850000000000005,9805,beauce_5_sa_005
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.38350222928415,15.5,101.64154166750743,30.5,30.5,27.21864841610505,57.41246965235396,55.0,55.0,55.0,55.0,55.0,0,0,4.638,-120.758,3.575,9806,beauce_5_sa_006
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.94013625755355,15.5,149.74755063251405,30.5,30.5,187.2474972166072,30.53664412948754,55.0,55.0,55.0,55.0,55.0,0,0,4.2,-324.514,4.3149999999999995,9807,beauce_5_sa_007
2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,317.3585858555912,15.5,244.35009957590555,53.87018216769218,30.5,181.21726954599293,41.38188827031936,50.83338529012757,95.72576562810801,12.064265940293879,55.0,55.0,0,0,5.066,-347.442,4.22,9808,beauce_5_sa_008
3.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,304.72838257733997,8.731210197887917,126.12964833289732,5.5040305146950965,18.17117178940926,178.6917256506164,25.27406089916211,84.69502969340228,58.226848348918786,55.0,79.30654999103841,55.0,0,0,4.252,-316.13800000000003,4.345000000000001,9809,beauce_5_sa_009
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,271.7984027862204,20.365102936291247,175.0,30.5,30.5,133.84683993760407,55.0,55.0,55.0,55.0,55.0,55.0,0,0,3.186,-117.352,3.87,9810,beauce_5_sa_010
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.93746093480746,15.5,175.0,30.5,30.5,58.660030733641165,55.0,55.0,55.0,55.0,55.0,55.0,0,0,3.418,-118.732,3.6350000000000002,9811,beauce_5_sa_011
3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,279.0403094026441,5.1743466199060535,206.61846851726364,14.072844105911196,10.58106615044413,142.42622242886821,48.447356326423574,16.2275840278996,28.968483711391524,55.0,25.149564894119045,55.0,0,0,4.076,-345.478,4.245,9812,beauce_5_sa_012
1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,304.77722238017856,15.5,132.97599361013937,30.5,30.5,87.32777908195115,14.688736359819018,28.16470232637279,55.0,55.0,55.0,55.0,0,0,3.8379999999999996,-140.84,4.03,9813,beauce_5_sa_013
1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,275.30522353769726,2.1729502762090336,133.48934887791057,30.5,30.5,149.6520960161484,35.04974579240495,55.0,55.0,55.0,55.0,55.0,0,0,2.714,-214.51,4.455,9814,beauce_5_sa_014
1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,290.5282490083431,1.9079344714778919,130.17914864103255,30.5,30.5,153.62842502869236,54.60226927812692,92.40648227184272,55.0,55.0,55.0,55.0,0,0,3.0780000000000003,-222.54000000000002,4.45,9815,beauce_5_sa_015
2.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,315.47548279443566,15.5,200.2635805116065,6.137180526191598,30.5,1.8482214657791758,40.627161430310395,83.55893708278239,31.747243566885885,37.23211086841609,55.0,55.0,0,0,4.068,-130.824,3.9,9816,beauce_5_sa_016
0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.27306768267596,27.27663913877629,175.0,30.5,30.5,143.1852100303044,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.426,-118.022,3.5700000000000003,9817,beauce_5_sa_017
2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,283.5008730768196,15.5,109.34506844247754,26.903355693382018,30.5,95.31902937561756,30.8809440536408,36.58890060518494,52.34989068192661,16.39324797676314,55.0,55.0,0,0,3.29,-144.59,3.965,9818,beauce_5_sa_018
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.3045969682927,15.5,152.53247502689499,57.9879413344806,30.5,165.6439847849467,83.07130665408026,55.0,33.268805812850104,55.0,55.0,55.0,0,0,4.732,-351.886,4.215,9819,beauce_5_sa_019
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.73805280959664,15.5,109.25874159115514,30.5,30.5,98.03156136282614,32.21475676395943,55.0,55.0,55.0,55.0,55.0,0,0,3.9539999999999997,-123.154,3.66,9820,beauce_5_sa_020
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.5227895777884,15.5,140.01118535905914,30.5,30.5,125.2746150203326,67.1206754093071,55.0,55.0,55.0,55.0,55.0,0,0,2.4859999999999998,-178.536,4.41,9821,beauce_5_sa_021
0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.8487045716746,27.288855329180006,175.0,30.5,30.5,10.114653180701069,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.362,-119.21000000000001,3.6950000000000003,9822,beauce_5_sa_022
2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,299.91413886427927,27.992918788926776,241.2921616684743,37.830060899882014,30.5,130.94181434783906,10.671719867453927,55.0,86.06282931183584,73.63151470003326,55.0,55.0,0,0,3.872,-319.07599999999996,4.4350000000000005,9823,beauce_5_sa_023
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,313.5481935080429,13.521349975273692,175.0,30.5,30.5,32.31588814265892,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.294,-118.954,3.78,9824,beauce_5_sa_024
1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,300.7980384502567,15.5,165.50701428685124,30.5,30.5,22.10505964255547,75.49284722973283,99.0412227221086,55.0,55.0,55.0,55.0,0,0,4.698,-120.75,3.49,9825,beauce_5_sa_025
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.96536971560727,29.91371313343892,238.61478874639386,30.5,30.5,117.99846765900305,48.039279248240945,55.0,55.0,55.0,55.0,55.0,0,0,3.4519999999999995,-295.57800000000003,4.475,9826,beauce_5_sa_026
2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,316.8274403232565,15.5,186.67302424626035,20.19359881418516,30.5,39.67670291607596,43.01431388395792,10.04216878946674,42.19572373792353,55.0,55.0,55.0,0,0,3.268,-184.544,4.455,9827,beauce_5_sa_027
3.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,284.0758469919705,3.8920471604336853,101.40865292508266,17.755599602541313,58.673991851965845,20.989251877483216,76.48484656421621,55.0,50.29341553236254,83.07160355933634,38.56600333664944,55.0,0,0,3.942,-116.21199999999999,3.5549999999999997,9828,beauce_5_sa_028
3.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,311.46236269092253,11.31138452484017,167.1275482406464,47.012614909152276,32.66655227237571,87.04849713429859,64.9126395652192,94.09289697741117,25.936805246780708,55.0,18.147410493195423,55.0,0,0,4.5920000000000005,-325.276,4.32,9829,beauce_5_sa_029
3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,280.506966154698,15.596433652021373,174.06048251097567,23.1831808157929,11.342080606240259,125.09247029342825,33.73872694204664,55.0,60.83146364636234,22.835549233285505,41.7454006724862,55.0,0,0,3.492,-308.05,4.449999999999999,9830,beauce_5_sa_030
